index,time,S:Madeira__all,I1:Madeira__all,I2:Madeira__all,R1:Madeira__all,R2:Madeira__all,S1:Madeira__all,S2:Madeira__all,I12:Madeira__all,I21:Madeira__all,R:Madeira__all,obs_mean:MadeiraMildCases__ecdc__inc,obs_mean:MadeiraSevereCases__ecdc__inc,obs_real:MadeiraMildCases__ecdc__inc,obs_real:MadeiraSevereCases__ecdc__inc
600,271,258065,2.67297e-08,2.65916e-08,0.0121775,1890.78,0.0681348,6215.53,0,7.38372e-10,1130.72,2.78341e-07,3.28051e-09,0.00193199,0
600,278,258082,2.96398e-08,2.93783e-08,0.011735,1822.05,0.0684314,6269.51,4.85772e-14,6.18848e-10,1128.67,3.06997e-07,3.67081e-09,0.00168942,0
600,285,258098,3.27646e-08,3.25583e-08,0.0113086,1755.82,0.0687122,6321.03,0,9.58873e-10,1126.61,3.38848e-07,4.11427e-09,0.000278077,0
600,292,258115,3.63089e-08,3.59235e-08,0.0108977,1692,0.0689777,6370.17,7.1106e-14,7.48161e-10,1124.57,3.73393e-07,4.60771e-09,0.000662094,0
600,303,258141,3.91397e-08,3.76278e-08,0.010282,1596.36,0.0693656,6442.78,1.24356e-12,0,1121.35,5.80539e-07,7.66169e-09,0,0.00357168
606,0,260337,0.001772,80.5617,0.120764,5135.33,0.0180355,642.66,0,0,1106.07,0,0,0,0
606,7,260301,0,0,0.120052,5116.28,0.0214613,788.831,0,0,1096.09,46.5365,1.02659e-06,45.0384,0
606,14,260118,0.000456761,30.1953,0.118436,5125.81,0.0247946,933.427,2.79706e-06,1.58036e-06,1094.06,145,1.97571e-05,168.176,0
606,21,259951,0.000482305,38.5904,0.116318,5141.94,0.0280598,1078.04,1.9373e-06,6.71146e-07,1092.01,170.308,9.77391e-06,164.489,0
606,28,259734,0.000441073,47.8199,0.113534,5206.56,0.0312025,1223.52,2.38456e-06,3.9102e-07,1089.94,216,1.08667e-05,184.028,0.000988789
606,35,259335,0.000565323,88.2088,0.109595,5418.68,0.0341211,1372.25,5.00918e-06,4.76077e-07,1087.58,382.792,1.88094e-05,413.785,0.000908353
606,42,259160,3.64108e-05,28.9058,0.10577,5500.97,0.0370172,1526.25,2.64509e-07,0,1086.02,184.864,4.73983e-06,161.46,0
606,49,258885,0,53.0945,0.0981701,5598.69,0.0395131,1681.66,4.36476e-06,0,1083.71,248.995,1.48946e-05,208.505,0.0019182
606,56,258577,0,65.3209,0.0914558,5738.74,0.0418237,1839.97,4.55917e-06,0,1081.29,305.621,1.40395e-05,347.012,0.00322436
606,63,258361,0,40.8722,0.0863367,5819.36,0.044021,2001.74,2.0867e-06,0,1079.34,219.224,9.18761e-06,208.762,0
606,70,258270,0,17.4965,0.0825504,5773.32,0.0461878,2163.71,1.04222e-06,0,1077.5,103.269,6.08641e-06,114.478,0
606,77,258226,0,10.0123,0.0794916,5667.67,0.0483179,2322.99,1.07583e-06,0,1075.49,56.8223,5.67844e-06,65.3989,0
606,84,258186,0,9.85541,0.0768939,5553.55,0.0504113,2478.71,1.42163e-06,0,1073.32,52.4957,6.95553e-06,56.3216,0
606,91,258178,1.56852e-07,3.76214,0.0745087,5418.37,0.0524553,2630.73,5.4877e-07,8.91656e-10,1071.35,23.9631,3.36454e-06,25.4888,0
606,98,258185,2.70302e-07,1.36436,0.072271,5268.04,0.0544485,2778.35,2.50394e-07,2.47266e-09,1069.39,8.98525,1.60794e-06,9.76137,0.00116194
606,105,258193,6.67462e-07,1.35966,0.0701311,5118.81,0.056384,2921.39,2.8265e-07,6.86209e-09,1067.38,7.95892,1.61121e-06,8.61589,0.00462065
606,112,258199,1.44222e-06,1.73825,0.0680563,4975.69,0.0582553,3060,3.74572e-07,1.57362e-08,1065.31,9.92219,2.09002e-06,8.97783,0.000376686
606,119,258210,8.9707e-07,0.751362,0.0660299,4833,0.0600616,3194.31,1.65461e-07,1.02879e-08,1063.32,4.96828,1.09096e-06,3.60594,0.00451076
606,126,258227,0,0,0.0640541,4689.22,0.0618066,3324.3,0,0,1061.36,0.00916468,1.83231e-08,0.00552675,0
606,132,258241,9.64596e-08,0,0.0624086,4568.74,0.0632562,3432.29,0,1.27312e-09,1059.71,3.97727e-11,4.44303e-09,0.00280975,0
606,139,258258,7.4775e-08,6.83231e-08,0.0605422,4432.08,0.0648944,3554.4,0,1.07428e-09,1057.78,6.4521e-07,4.9922e-09,0.0027048,0
606,147,258276,6.37209e-08,6.33888e-08,0.0584774,4280.9,0.0666989,3688.98,8.10814e-15,9.47331e-10,1055.58,6.88257e-07,5.05129e-09,0,0
606,154,258293,5.97247e-08,5.88043e-08,0.0567286,4152.85,0.0682204,3802.54,4.44529e-14,9.02392e-10,1053.66,5.63009e-07,4.22642e-09,0,0
606,161,258309,5.47451e-08,5.41733e-08,0.055032,4028.64,0.06969,3912.29,0,8.56104e-10,1051.75,5.13469e-07,3.95811e-09,0.00135024,0
606,168,258326,4.93752e-08,4.86446e-08,0.0533862,3908.13,0.0711093,4018.35,1.16825e-13,7.87541e-10,1049.83,4.67459e-07,3.69121e-09,0,0
606,175,258342,4.56309e-08,4.52321e-08,0.0517896,3791.24,0.0724798,4120.84,0,7.45805e-10,1047.92,4.2684e-07,3.44923e-09,0,0
606,182,258358,4.19431e-08,4.14206e-08,0.0502407,3677.84,0.0738029,4219.85,1.55738e-13,7.0345e-10,1046.02,3.93974e-07,3.25327e-09,0,0.00378951
606,189,258374,3.95422e-08,3.91561e-08,0.0487381,3567.83,0.0750802,4315.5,0,6.28782e-10,1044.12,3.6826e-07,3.10615e-09,0,0
606,196,258391,3.76932e-08,3.72961e-08,0.0472805,3461.11,0.0763128,4407.88,1.06964e-13,6.73193e-10,1042.22,3.50009e-07,3.01209e-09,0.00278505,0.00208489
606,203,258407,3.68064e-08,3.63891e-08,0.0458665,3357.58,0.0775023,4497.1,0,6.07903e-10,1040.32,3.39307e-07,2.97873e-09,0.000928367,0
606,210,258423,3.66373e-08,3.62671e-08,0.0444947,3257.15,0.0786499,4583.25,1.08848e-13,6.82569e-10,1038.43,3.35686e-07,3.00364e-09,0,0
606,217,258439,3.73409e-08,3.68655e-08,0.043164,3159.73,0.0797569,4666.41,0,6.26051e-10,1036.54,3.39631e-07,3.0972e-09,0.0085364,0
606,224,258455,3.87792e-08,3.83614e-08,0.0418731,3065.22,0.0808245,4746.7,1.02062e-13,7.50343e-10,1034.66,3.50532e-07,3.25567e-09,0.00104392,0.00344233
606,231,258471,4.10916e-08,4.05056e-08,0.0406208,2973.53,0.0818538,4824.18,0,7.24497e-10,1032.78,3.69123e-07,3.49185e-09,0,0.00273587
606,236,258483,4.41311e-08,4.35718e-08,0.0397493,2909.73,0.0825664,4877.85,8.99483e-14,8.62492e-10,1031.44,2.85198e-07,2.71757e-09,0,0
606,243,258499,4.69084e-08,4.61568e-08,0.0385606,2822.69,0.0835329,4950.72,0,8.54707e-10,1029.56,4.18489e-07,4.08227e-09,0.0115645,0.00458866
606,250,258515,5.14039e-08,5.06552e-08,0.0374074,2738.26,0.0844643,5021.02,1.07375e-13,1.05696e-09,1027.69,4.55514e-07,4.52081e-09,0.00292138,0
606,257,258531,5.66377e-08,5.55827e-08,0.0362888,2656.36,0.0853616,5088.81,0,1.07912e-09,1025.82,5.00641e-07,5.05572e-09,0,0
606,264,258547,6.26362e-08,6.15493e-08,0.0352036,2576.9,0.0862258,5154.19,1.14972e-13,1.32213e-09,1023.95,5.50602e-07,5.65357e-09,0,0
606,271,258563,6.87526e-08,6.73395e-08,0.0341509,2499.83,0.087058,5217.21,0,1.37359e-09,1022.09,6.05174e-07,6.31583e-09,0,0.0084068
606,278,258579,7.55757e-08,7.4154e-08,0.0331298,2425.05,0.0878591,5277.95,8.4107e-14,1.62993e-09,1020.23,6.59315e-07,6.98452e-09,0.000767788,0.00402086
606,285,258595,8.0989e-08,7.94494e-08,0.0321392,2352.52,0.0886301,5336.48,0,1.6915e-09,1018.38,7.11157e-07,7.6363e-09,0.0011409,0
606,292,258610,8.69325e-08,8.57739e-08,0.0311782,2282.15,0.0893718,5392.86,6.61219e-14,1.91918e-09,1016.53,7.52242e-07,8.16344e-09,0,0.000631273
606,303,258635,6.97182e-08,7.34722e-08,0.0297257,2175.8,0.0904804,5477.29,1.58924e-13,1.77004e-09,1013.62,9.13656e-07,9.83383e-09,0,0
612,0,258975,0.00635009,86.3794,0.139516,7416.22,0.0152263,239.461,0,0,584.956,0,0,0,0
612,7,258939,0,0,0.145453,7326.32,0.0195209,459.387,0,0,577.434,50.2549,1.71856e-06,49.9266,0
612,14,258762,0.00172996,31.0434,0.148692,7257.02,0.0238153,675.369,2.72343e-06,4.16091e-06,576.337,145,2.79856e-05,136.381,0.000732826
612,21,258604,0.00195468,39.7971,0.150478,7193.67,0.028145,888.87,1.71889e-06,2.08954e-06,575.222,170.003,1.21449e-05,168.394,0
612,28,258398,0.00199948,49.4546,0.15132,7179.45,0.032403,1100.81,2.21172e-06,1.86724e-06,574.085,215.711,1.38166e-05,207.554,0.00164542
612,35,258017,0.00292063,91.2299,0.151078,7307.31,0.0363802,1313.62,5.04834e-06,3.46114e-06,572.659,382.008,2.44302e-05,401.791,0
612,42,257849,0.000536273,31.1225,0.149006,7320.05,0.0405586,1529.48,3.61842e-07,0,572.057,187.064,6.02686e-06,177.173,0.00132857
612,49,257588,0.000328548,55.6441,0.136651,7343.23,0.0440048,1744.61,5.12124e-06,0,570.7,248.905,1.58206e-05,225.224,0
612,56,257293,3.36157e-05,68.488,0.125548,7410.85,0.0472034,1960.5,5.60663e-06,0,569.264,306.058,1.36038e-05,321.795,0
612,63,257087,0,43.4993,0.116664,7425.45,0.0502482,2177.82,2.89181e-06,0,568.306,220.754,8.38358e-06,199.375,0
612,70,257003,0,18.7472,0.110393,7319.25,0.0532341,2393.38,1.32646e-06,0,567.455,104.03,5.69437e-06,91.2681,0
612,77,256964,0,10.7163,0.105443,7156.82,0.0561413,2604.34,1.25516e-06,0,566.417,56.9725,5.42885e-06,54.9951,0
612,84,256928,0,10.5554,0.101274,6987.78,0.058962,2809.83,1.62032e-06,0,565.21,52.5877,6.83023e-06,60.9509,0.00381801
612,91,256923,0,4.01849,0.0978313,6801.01,0.0617512,3009.8,6.32672e-07,0,564.199,24.0368,3.52724e-06,28.6862,0.0019966
612,98,256933,0,1.4765,0.0947337,6601.08,0.0644866,3203.61,3.06857e-07,0,563.171,8.99837,1.74873e-06,9.09869,9.51237e-05
612,105,256943,6.05345e-08,1.48516,0.0917982,6403.88,0.0671432,3391.11,3.40609e-07,6.59857e-10,562.088,7.97913,1.67464e-06,9.5115,0.00526418
612,112,256952,1.53058e-07,1.91362,0.0889567,6214.38,0.06971,3572.51,4.44394e-07,1.73356e-09,560.954,9.95963,2.07746e-06,9.752,0.00261757
612,119,256966,1.00242e-07,0.822328,0.0861912,6027.24,0.0721857,3748.02,2.00683e-07,1.25086e-09,559.897,4.98558,1.12108e-06,5.58627,0
612,126,256985,2.14248e-10,0,0.0835097,5840.71,0.0745765,3917.66,0,1.05118e-10,558.839,0.00488766,5.54757e-08,0.00695558,0.00644528
612,132,257001,1.64481e-08,0,0.0812793,5684.71,0.0765605,4058.45,0,2.59825e-10,557.968,3.73945e-12,8.33334e-10,0.00214121,0.00531038
612,139,257019,1.64421e-08,1.37053e-08,0.0787524,5507.97,0.0788005,4217.47,0,2.72155e-10,556.954,1.29166e-07,1.155e-09,0,0.00230237
612,147,257041,1.40109e-08,1.38829e-08,0.0759605,5312.7,0.0812651,4392.53,6.65652e-15,2.42369e-10,555.796,1.4677e-07,1.205e-09,0.00633742,0
612,154,257059,1.23542e-08,1.22034e-08,0.0735989,5147.53,0.0833408,4540.06,3.68583e-15,2.19182e-10,554.786,1.13523e-07,9.48249e-10,0,0
612,161,257078,1.08552e-08,1.07733e-08,0.0713108,4987.49,0.0853437,4682.48,2.7824e-15,1.98847e-10,553.777,9.98279e-08,8.5887e-10,0,0
612,168,257097,9.62366e-09,9.53863e-09,0.0690937,4832.43,0.0872759,4819.96,5.39825e-15,1.80051e-10,552.77,8.83058e-08,7.81087e-10,0.000662675,0.00499554
612,175,257115,8.61399e-09,8.55733e-09,0.0669456,4682.19,0.0891397,4952.65,0,1.68179e-10,551.765,7.88538e-08,7.16257e-10,0.00107754,0.00580202
612,182,257134,7.8219e-09,7.76055e-09,0.0648643,4536.61,0.0909372,5080.7,7.71926e-15,1.47053e-10,550.761,7.12875e-08,6.63868e-10,0.00542379,0.00309876
612,189,257152,7.19736e-09,7.16182e-09,0.0628477,4395.57,0.0926706,5204.26,0,1.56406e-10,549.76,6.54051e-08,6.23849e-10,0,0
612,196,257171,6.77553e-09,6.71663e-09,0.0608938,4258.91,0.0943418,5323.46,2.25028e-13,1.21299e-10,548.76,6.10698e-08,5.95711e-10,0,0.00347925
612,203,257189,6.46111e-09,6.44372e-09,0.0590006,4126.5,0.0959527,5438.45,0,1.44953e-10,547.763,5.81545e-08,5.79688e-10,0.00354194,0.00671147
612,210,257208,6.35607e-09,6.29994e-09,0.0571663,3998.21,0.0975053,5549.35,1.89245e-12,1.30753e-10,546.766,5.65889e-08,5.75729e-10,0.00220867,0.00299914
612,217,257226,6.34402e-09,6.32745e-09,0.055389,3873.9,0.0990014,5656.29,0,1.34977e-10,545.772,5.63325e-08,5.84515e-10,0.00473463,0
612,224,257244,6.52043e-09,6.4601e-09,0.053667,3753.46,0.100443,5759.4,3.84811e-12,1.53326e-10,544.78,5.73558e-08,6.06336e-10,0.00260658,0.0046378
612,231,257262,6.81536e-09,6.79213e-09,0.0519985,3636.76,0.101831,5858.8,0,1.39393e-10,543.789,5.96941e-08,6.42594e-10,0.00257676,0.000408954
612,236,257276,7.15759e-09,7.10714e-09,0.0508385,3555.64,0.102791,5927.59,5.38169e-13,1.65858e-10,543.083,4.49721e-08,4.90244e-10,0.000291745,0.00281392
612,243,257294,7.71241e-09,7.65699e-09,0.049258,3445.09,0.104092,6020.9,0,1.78245e-10,542.095,6.69108e-08,7.416e-10,0.00200393,0.00776179
612,250,257312,8.46278e-09,8.39097e-09,0.0477266,3337.98,0.105345,6110.79,4.27546e-12,2.09102e-10,541.11,7.30979e-08,8.2351e-10,0.000244879,0
612,257,257330,9.42605e-09,9.337e-09,0.0462428,3234.2,0.10655,6197.39,0,2.07974e-10,540.126,8.09463e-08,9.26441e-10,0.00577891,0
612,264,257348,1.05527e-08,1.0451e-08,0.0448051,3133.65,0.10771,6280.79,8.52243e-12,2.87044e-10,539.144,9.06033e-08,1.0533e-09,0,0
612,271,257366,1.20152e-08,1.18544e-08,0.0434122,3036.22,0.108826,6361.1,0,2.39579e-10,538.163,1.02234e-07,1.20654e-09,0,0.00184833
612,278,257384,1.35901e-08,1.34323e-08,0.0420625,2941.83,0.109899,6438.41,0,3.90409e-10,537.185,1.16052e-07,1.39054e-09,0.00583574,0.00407802
612,285,257402,1.56441e-08,1.53642e-08,0.0407549,2850.37,0.11093,6512.82,0,3.1205e-10,536.208,1.32205e-07,1.60793e-09,0,0
612,292,257420,1.77843e-08,1.75271e-08,0.0394878,2761.75,0.111922,6584.41,0,5.34308e-10,535.233,1.50776e-07,1.86196e-09,0,0
612,303,257449,2.06964e-08,2.03465e-08,0.037576,2628.02,0.113401,6691.44,2.66901e-11,6.74567e-10,533.704,2.62047e-07,3.34986e-09,0.00212432,0
618,0,258808,0.000658119,62.0162,0.130958,5371.78,0.0101247,1217.8,0,0,1842.71,0,0,0.00630768,0
618,7,258790,0,0,0.127883,5302.74,0.0139988,1376.69,0,0,1832.14,32.3686,1.47595e-06,32.3801,0
618,14,258624,0.000218735,27.5525,0.12488,5288.28,0.0177482,1532.89,1.80169e-06,1.26028e-06,1828.76,145,1.40268e-05,157.717,0
618,21,258469,0.000244857,36.0494,0.121773,5283.33,0.021395,1688.58,1.61531e-06,7.57578e-07,1825.36,169.98,8.781e-06,136.696,0.00318651
618,28,258265,0.000236074,44.3297,0.118601,5326.12,0.0249221,1844.54,2.05241e-06,5.80935e-07,1821.94,215.549,1.0217e-05,246.933,0
618,35,257888,0.000328521,81.8694,0.115274,5510.48,0.028293,2003.17,4.34226e-06,8.17282e-07,1818.21,382.55,1.77786e-05,346.903,0
618,42,257726,4.45215e-05,26.2677,0.111825,5567.48,0.0316026,2166.51,3.64634e-07,0,1815.27,181.101,5.53828e-06,197.132,0.00363375
618,49,257467,1.60864e-05,49.1424,0.107026,5643.46,0.0346979,2330.62,3.78923e-06,0,1811.6,248.938,1.50519e-05,259.534,0.00361714
618,56,257177,0,60.7292,0.10244,5759.21,0.0376508,2497.12,4.12592e-06,0,1807.8,305.17,1.42387e-05,304.857,0.00150757
618,63,256975,0,37.805,0.0984938,5818.28,0.0405008,2666.56,2.07587e-06,0,1804.46,217.981,9.68402e-06,225.685,0.00382098
618,70,256891,0,16.1833,0.0950796,5757.76,0.0432774,2835.66,1.08108e-06,0,1801.26,102.768,6.38292e-06,106.494,0.00254816
618,77,256852,0,9.30641,0.0919559,5640.98,0.0459743,3001.57,1.02833e-06,0,1797.92,56.7743,5.46892e-06,54.1446,0
618,84,256818,2.27797e-07,9.19169,0.0890113,5516.94,0.0485856,3163.44,1.27695e-06,1.2569e-09,1794.43,52.5665,6.19077e-06,54.6387,0
618,91,256813,2.6103e-07,3.51273,0.0862041,5373.33,0.0511174,3321.12,5.18003e-07,2.40637e-09,1791.14,23.9513,3.15158e-06,23.6241,0.00477604
618,98,256823,2.66801e-07,1.27191,0.0835004,5216.02,0.0535679,3473.97,2.28603e-07,3.07911e-09,1787.87,8.98861,1.46641e-06,8.62693,0
618,105,256834,5.80035e-07,1.27011,0.0808858,5060.45,0.0559353,3621.8,2.40191e-07,6.76644e-09,1784.55,7.98251,1.3584e-06,9.19878,0
618,112,256843,1.18231e-06,1.62546,0.0783564,4911.37,0.058221,3764.78,3.09495e-07,1.39873e-08,1781.18,9.96909,1.69485e-06,9.60763,0.00208425
618,119,256857,7.08569e-07,0.702901,0.0759048,4763.25,0.0604284,3903.08,1.40693e-07,9.03989e-09,1777.89,4.98669,9.29413e-07,4.92807,0.00648758
618,126,256876,0,0,0.0735257,4614.64,0.0625601,4036.68,0,4.82129e-10,1774.63,0.00260678,5.08652e-08,0,0.00561876
618,132,256892,7.8716e-08,0,0.0715456,4490.35,0.0643283,4147.48,0,1.27029e-09,1771.86,3.4435e-11,4.37129e-09,0.00145547,0.00199479
618,139,256911,6.2368e-08,5.74173e-08,0.0693029,4349.57,0.0663244,4272.56,0,1.14198e-09,1768.64,5.72882e-07,5.22336e-09,0.00225147,0.00501604
618,147,256933,5.33067e-08,5.36682e-08,0.0668256,4194.07,0.0685201,4410.14,1.48797e-14,1.00277e-09,1764.97,6.15015e-07,5.28908e-09,0,0.000777103
618,154,256952,5.02564e-08,4.977e-08,0.0647308,4062.58,0.0703691,4525.98,2.60611e-14,9.27124e-10,1761.76,5.03591e-07,4.32858e-09,0,0
618,161,256970,4.60112e-08,4.59928e-08,0.0627016,3935.21,0.0721529,4637.74,0,8.93126e-10,1758.55,4.60982e-07,4.02889e-09,0,0
618,168,256989,4.18838e-08,4.15329e-08,0.060736,3811.84,0.0738735,4745.52,6.80359e-14,7.74897e-10,1755.35,4.2157e-07,3.7421e-09,0.00153634,0.00317595
618,175,257008,3.87274e-08,3.87724e-08,0.058832,3692.33,0.0755329,4849.47,0,8.40442e-10,1752.16,3.86984e-07,3.49259e-09,0.00373908,0
618,182,257027,3.59175e-08,3.55986e-08,0.0569877,3576.57,0.077133,4949.7,1.76565e-13,5.6267e-10,1748.98,3.59071e-07,3.2921e-09,0,0
618,189,257045,3.38858e-08,3.38424e-08,0.0552012,3464.44,0.0786758,5046.33,0,7.77069e-10,1745.8,3.36974e-07,3.14167e-09,0.00234908,0
618,196,257064,3.2529e-08,3.23216e-08,0.0534707,3355.82,0.080163,5139.47,1.49682e-13,5.40959e-10,1742.62,3.21603e-07,3.04666e-09,0.00730192,0.0017156
618,203,257083,3.1748e-08,3.16874e-08,0.0517945,3250.61,0.0815965,5229.23,0,7.42852e-10,1739.45,3.123e-07,3.00823e-09,0.00422981,0
618,210,257101,3.16927e-08,3.1512e-08,0.0501708,3148.7,0.0829778,5315.73,1.52833e-13,5.55825e-10,1736.29,3.09433e-07,3.02894e-09,0,0.00194052
618,217,257120,3.21761e-08,3.21037e-08,0.048598,3049.98,0.0843086,5399.05,0,7.74748e-10,1733.13,3.12611e-07,3.11167e-09,0,0
618,224,257138,3.3412e-08,3.32185e-08,0.0470745,2954.36,0.0855906,5479.31,1.84521e-13,6.06067e-10,1729.98,3.22162e-07,3.25957e-09,0,0.00116135
618,231,257157,3.51689e-08,3.5075e-08,0.0455988,2861.73,0.0868252,5556.6,0,8.81161e-10,1726.84,3.37781e-07,3.4765e-09,0,0.00207357
618,236,257170,3.76932e-08,3.7521e-08,0.0445732,2797.36,0.0876789,5610.04,5.00525e-14,8.24144e-10,1724.59,2.60066e-07,2.68035e-09,0,0.00504543
618,243,257188,3.97419e-08,3.95957e-08,0.0431759,2709.66,0.0888359,5682.45,0,1.01386e-09,1721.46,3.80088e-07,4.03002e-09,0,7.00558e-05
618,250,257207,4.35139e-08,4.31869e-08,0.0418225,2624.7,0.0899495,5752.15,3.9939e-13,7.63453e-10,1718.33,4.11813e-07,4.44605e-09,0,0
618,257,257225,4.75664e-08,4.7374e-08,0.0405115,2542.41,0.0910211,5819.2,0,1.31131e-09,1715.2,4.49833e-07,4.95175e-09,0,0.00387157
618,264,257243,5.23747e-08,5.19175e-08,0.0392416,2462.7,0.092052,5883.71,5.32382e-13,9.42944e-10,1712.08,4.9311e-07,5.53891e-09,0,0.00011304
618,271,257262,5.73774e-08,5.71097e-08,0.0380116,2385.49,0.0930436,5945.74,0,1.71357e-09,1708.97,5.39454e-07,6.19317e-09,0,0
618,278,257280,6.27411e-08,6.20993e-08,0.0368201,2310.71,0.093997,6005.38,7.64416e-13,1.10879e-09,1705.86,5.87473e-07,6.90406e-09,0.00482556,0
618,285,257298,6.77333e-08,6.7401e-08,0.035666,2238.26,0.0949135,6062.71,0,2.17218e-09,1702.76,6.32859e-07,7.62876e-09,0.0027406,0.00346435
618,292,257316,7.22614e-08,7.14602e-08,0.0345481,2168.09,0.0957943,6117.78,1.08109e-12,1.20876e-09,1699.66,6.72777e-07,8.33582e-09,0,0.00655081
618,303,257345,6.27667e-08,6.19776e-08,0.0328618,2062.23,0.0971088,6199.97,5.12416e-12,0,1694.81,8.42516e-07,1.20098e-08,0,0
624,0,261883,0.00372742,73.0507,0.0380414,4320.03,0.00672756,589.106,0,0,437.25,0,0,0.00181255,0.00464751
624,7,261848,2.24359e-05,1.09079,0.0425583,4291.76,0.00802894,725.065,0,0,436.523,44.4163,2.06954e-06,47.4377,0.00249123
624,14,261669,0.00181777,45.9491,0.0463376,4292.11,0.00939789,859.454,1.4966e-06,5.51415e-06,435.678,144.989,1.98781e-05,139.022,0
624,21,261506,0.00187393,54.7623,0.0495198,4312.66,0.0108579,993.988,9.41797e-07,2.33205e-06,434.867,171.769,8.58499e-06,165.197,0
624,28,261296,0.00186824,68.9707,0.0514004,4373.82,0.0123209,1129.53,1.35077e-06,2.1828e-06,434.023,216.479,9.54345e-06,242.174,0
624,35,260913,0.00256019,123.737,0.0517256,4563.69,0.0136123,1268.41,2.89091e-06,3.52916e-06,432.868,378.317,1.5235e-05,412.49,0.00365564
624,42,260733,0.000609493,53.4665,0.051211,4670.23,0.0150319,1412.89,8.39024e-07,0,432.658,202.916,4.61738e-06,184.989,0.00369351
624,49,260472,0.000392458,76.8971,0.0453856,4762.09,0.0160732,1559.61,2.78784e-06,2.43967e-07,431.609,247.696,8.3909e-06,287.748,0
624,56,260174,0.000166243,94.0144,0.0399293,4894.46,0.0169655,1709.37,3.4068e-06,0,430.414,303.292,8.238e-06,303.349,0
624,63,259964,0,63.7708,0.0358525,4981.63,0.0178258,1862.83,2.24489e-06,0,429.766,222.851,5.34303e-06,235.419,0
624,70,259878,0,28.5268,0.0332344,4949.65,0.0187211,2016.91,1.22003e-06,0,429.286,106.511,3.14868e-06,93.9224,0
624,77,259834,0,15.7342,0.0314506,4855.05,0.0196123,2168.52,8.69166e-07,0,428.545,57.228,2.59763e-06,50.8741,0
624,84,259794,0,15.2113,0.030152,4748.66,0.0205042,2316.48,9.60653e-07,0,427.565,52.3756,2.90114e-06,53.3788,0
624,91,259783,0,6.23966,0.0290203,4624.82,0.0213732,2460.69,4.32923e-07,0,426.824,24.1011,1.52033e-06,24.9285,0.00314583
624,98,259788,0,2.29784,0.0280358,4485.21,0.0222296,2600.42,1.81711e-07,0,426.058,9.01128,6.56218e-07,7.04629,0
624,105,259794,8.12385e-08,2.24617,0.0271455,4345.46,0.023071,2735.4,1.76053e-07,7.56157e-10,425.217,7.97294,5.65849e-07,8.2381,0.000656769
624,112,259797,1.82695e-07,2.87852,0.0262821,4211.57,0.0238837,2865.8,2.22012e-07,1.64059e-09,424.308,9.94932,6.85752e-07,9.05471,0
624,119,259806,1.17957e-07,1.32222,0.0254194,4079.28,0.024659,2991.8,1.09886e-07,1.18084e-09,423.496,4.98372,3.8258e-07,4.24191,0.00280252
624,126,259820,1.81244e-09,0,0.0245792,3946.23,0.0254041,3113.38,7.60449e-10,1.5033e-10,422.695,0.0063705,2.88148e-08,0,0.00405454
624,132,259831,1.74922e-08,0,0.0238835,3834.52,0.026022,3214.08,4.62173e-11,2.22309e-10,422.037,3.74026e-12,5.34332e-10,0.00116199,0.00220637
624,139,259845,1.88548e-08,1.38742e-08,0.0230967,3708.19,0.0267181,3327.59,2.85164e-13,2.41863e-10,421.269,1.04209e-07,7.24882e-10,0.00649338,0.00180328
624,147,259860,1.65807e-08,1.58565e-08,0.0222292,3568.9,0.0274822,3452.26,0,2.21359e-10,420.394,1.2299e-07,7.71182e-10,0,0
624,154,259874,1.47075e-08,1.45277e-08,0.0214969,3451.32,0.0281241,3557.08,3.50823e-15,2.01592e-10,419.629,9.68074e-08,6.10721e-10,0.00581891,0.000218513
624,161,259887,1.30971e-08,1.29974e-08,0.0207887,3337.61,0.0287421,3658.04,0,1.84543e-10,418.866,8.63106e-08,5.57952e-10,0,0.000670205
624,168,259901,1.18165e-08,1.17408e-08,0.0201038,3227.65,0.029337,3755.28,2.81967e-15,1.70806e-10,418.105,7.76867e-08,5.15132e-10,0,0.00100537
624,175,259914,1.08387e-08,1.07745e-08,0.0194415,3121.31,0.0299094,3848.92,3.13415e-16,1.60542e-10,417.344,7.10243e-08,4.82575e-10,0.00223734,0
624,182,259928,1.01355e-08,1.00786e-08,0.018801,3018.48,0.0304602,3939.08,1.77863e-15,1.53611e-10,416.586,6.6159e-08,4.60048e-10,0.00328433,0.00105125
624,189,259941,9.68482e-09,9.63223e-09,0.0181817,2919.03,0.0309901,4025.88,7.37228e-16,1.50024e-10,415.828,6.2944e-08,4.47425e-10,0.000516479,0.00251261
624,196,259955,9.47203e-09,9.42117e-09,0.0175827,2822.86,0.0314997,4109.42,1.44029e-15,1.49793e-10,415.072,6.12762e-08,4.44778e-10,0.00362622,1.45331e-05
624,203,259968,9.48926e-09,9.43772e-09,0.0170034,2729.86,0.0319897,4189.82,9.37278e-16,1.53052e-10,414.317,6.10964e-08,4.52402e-10,0.000835489,0.00221476
624,210,259981,9.73506e-09,9.68034e-09,0.0164433,2639.92,0.0324608,4267.17,1.38642e-15,1.59986e-10,413.564,6.23865e-08,4.70833e-10,0.00145754,0.00974314
624,217,259995,1.02141e-08,1.01534e-08,0.0159016,2552.95,0.0329136,4341.59,1.14888e-15,1.7089e-10,412.812,6.51679e-08,5.00869e-10,0.00122242,0.00281796
